timestamp,state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
1620322503,Andhra Pradesh,Chittor,Chittoor,Gur(Jaggery),NO 1,6/5/2021,3600,4000,3600
1620322503,Andhra Pradesh,Chittor,Kalikiri,Tomato,Local,6/5/2021,400,600,500
1620322503,Andhra Pradesh,Chittor,Mulakalacheruvu,Tomato,Local,6/5/2021,450,650,550
1620322503,Andhra Pradesh,Chittor,Vayalapadu,Tomato,Local,6/5/2021,480,600,560
1620322503,Andhra Pradesh,Guntur,Tenali,Black Gram (Urd Beans)(Whole),Black Gram (Whole),6/5/2021,6400,7000,6800
1620322503,Andhra Pradesh,Kurnool,Alur,Jowar(Sorghum),Jowar ( White),6/5/2021,2300,2400,2350
1620322503,Andhra Pradesh,Kurnool,Atmakur,Paddy(Dhan)(Common),Sona Mahsuri,6/5/2021,1800,1800,1800
1620322503,Andhra Pradesh,Kurnool,Kurnool,Castor Seed,Other,6/5/2021,3049,4800,4550
1620322503,Andhra Pradesh,Kurnool,Kurnool,Groundnut,Local,6/5/2021,3862,5570,5290
1620322503,Andhra Pradesh,Kurnool,Kurnool,Onion,Local,6/5/2021,440,1220,800
1620322503,Andhra Pradesh,Kurnool,Pattikonda,Onion,Local,6/5/2021,800,1000,900
1620322503,Andhra Pradesh,Kurnool,Pattikonda,Tomato,Local,6/5/2021,800,1000,900
1620322503,Chattisgarh,Janjgir,Chandrapur,Paddy(Dhan)(Common),Paddy Coarse,6/5/2021,1340,1340,1340
1620322503,Chattisgarh,Janjgir,Jaijaipur,Paddy(Dhan)(Common),MTU-1010,6/5/2021,1300,1300,1300
1620322503,Chattisgarh,Korba,Katghora,Mahua,Other,6/5/2021,3500,3500,3500
1620322503,Chattisgarh,Mahasamund,Bagbahra,Paddy(Dhan)(Common),MTU-1010,6/5/2021,1440,1600,1520
1620322503,Chattisgarh,Mahasamund,Komakhan,Paddy(Dhan)(Common),MTU-1010,6/5/2021,1470,1480,1475
1620322503,Chattisgarh,Mahasamund,Pirda,Paddy(Dhan)(Common),Paddy Coarse,6/5/2021,1280,1280,1280
1620322503,Chattisgarh,Mahasamund,Pirda,Paddy(Dhan)(Common),Paddy fine,6/5/2021,1330,1330,1330
1620322503,Chattisgarh,Mahasamund,Pithoura,Paddy(Dhan)(Common),Paddy Coarse,6/5/2021,1300,1400,1350
1620322503,Chattisgarh,Mahasamund,Pithoura,Paddy(Dhan)(Common),Paddy fine,6/5/2021,1350,1450,1400
1620322503,Chattisgarh,Mahasamund,Sarayapali,Paddy(Dhan)(Common),MTU-1001,6/5/2021,1210,1326,1290
1620322503,Chattisgarh,Raipur,Kharora,Paddy(Dhan)(Common),Common,6/5/2021,1400,1450,1420
1620322503,Chattisgarh,Raipur,Neora,Paddy(Dhan)(Common),Common,6/5/2021,1400,1520,1460
1620322503,Gujarat,Ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana),Potato,Desi,6/5/2021,600,1000,850
1620322503,Gujarat,Amreli,Damnagar,Bhindi(Ladies Finger),Bhindi,6/5/2021,700,900,800
1620322503,Gujarat,Amreli,Damnagar,Brinjal,Other,6/5/2021,1000,1200,1100
1620322503,Gujarat,Amreli,Damnagar,Cabbage,Cabbage,6/5/2021,500,700,600
1620322503,Gujarat,Amreli,Damnagar,Cauliflower,Cauliflower,6/5/2021,1200,1500,1300
1620322503,Gujarat,Amreli,Damnagar,Coriander(Leaves),Coriander,6/5/2021,1000,1200,1100
1620322503,Gujarat,Amreli,Damnagar,Ginger(Green),Green Ginger,6/5/2021,2000,2400,2200
1620322503,Gujarat,Amreli,Damnagar,Green Chilli,Green Chilly,6/5/2021,1500,1800,1700
1620322503,Gujarat,Amreli,Damnagar,Guar,Gwar,6/5/2021,1500,2000,1800
1620322503,Gujarat,Amreli,Damnagar,Lemon,Lemon,6/5/2021,3500,4500,4000
1620322503,Gujarat,Anand,Umreth,Bajra(Pearl Millet/Cumbu),Deshi,6/5/2021,1250,1350,1340
1620322503,Gujarat,Anand,Umreth,Wheat,Deshi,6/5/2021,1650,1750,1740
1620322503,Gujarat,Bharuch,Ankleshwar,Bhindi(Ladies Finger),Bhindi,6/5/2021,1700,2400,2175
1620322503,Gujarat,Bharuch,Ankleshwar,Bitter gourd,Bitter Gourd,6/5/2021,1675,2575,2400
1620322503,Gujarat,Bharuch,Ankleshwar,Bottle gourd,Bottle Gourd,6/5/2021,525,1225,1000
1620322503,Gujarat,Bharuch,Ankleshwar,Brinjal,Brinjal,6/5/2021,425,875,700
1620322503,Gujarat,Bharuch,Ankleshwar,Cabbage,Cabbage,6/5/2021,425,650,600
1620322503,Gujarat,Bharuch,Ankleshwar,Cauliflower,Cauliflower,6/5/2021,1450,1675,1500
1620322503,Gujarat,Bharuch,Ankleshwar,Coriander(Leaves),Coriander,6/5/2021,1000,1400,1225
1620322503,Gujarat,Bharuch,Ankleshwar,Cowpea(Veg),Cowpea (Veg),6/5/2021,3350,4250,4000
1620322503,Gujarat,Bharuch,Ankleshwar,Cucumbar(Kheera),Cucumbar,6/5/2021,1100,1500,1325
1620322503,Gujarat,Bharuch,Ankleshwar,Drumstick,Drumstick,6/5/2021,1325,2675,2500
1620322503,Gujarat,Bharuch,Ankleshwar,Ginger(Green),Green Ginger,6/5/2021,1775,2175,2000
1620322503,Gujarat,Bharuch,Ankleshwar,Green Chilli,Green Chilly,6/5/2021,2100,3000,2775
1620322503,Gujarat,Bharuch,Ankleshwar,Guar,Gwar,6/5/2021,1900,2600,2350
1620322503,Gujarat,Bharuch,Ankleshwar,Indian Beans (Seam),Indian Beans (Seam),6/5/2021,2600,3500,3275
1620322503,Gujarat,Bharuch,Ankleshwar,Lemon,Lemon,6/5/2021,4150,5950,5500
1620322503,Gujarat,Bharuch,Ankleshwar,Methi(Leaves),Methi,6/5/2021,2350,3250,3000
1620322503,Gujarat,Bharuch,Ankleshwar,Onion Green,Onion Green,6/5/2021,2450,3750,3500
1620322503,Gujarat,Bharuch,Ankleshwar,Pegeon Pea (Arhar Fali),Pigeon Pea (Arhar Fali),6/5/2021,3450,6850,6450
1620322503,Gujarat,Bharuch,Ankleshwar,Pointed gourd (Parval),Pointed gourd (Parval),6/5/2021,2000,2900,2725
1620322503,Gujarat,Bharuch,Ankleshwar,Ridge gourd(Tori),Ridgeguard(Tori),6/5/2021,3000,3400,3225
1620322503,Gujarat,Bharuch,Ankleshwar,Tinda,Tinda,6/5/2021,1900,2600,2350
1620322503,Gujarat,Bharuch,Ankleshwar,Tomato,Tomato,6/5/2021,1000,1700,1475
1620322503,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),Other,6/5/2021,5600,6100,5800
1620322503,Gujarat,Bharuch,Jambusar,Bajra(Pearl Millet/Cumbu),Other,6/5/2021,1700,1900,1800
1620322503,Gujarat,Bharuch,Jambusar,Castor Seed,Other,6/5/2021,3800,4200,4000
1620322503,Gujarat,Bharuch,Jambusar,Jowar(Sorghum),Other,6/5/2021,2000,2400,2200
1620322503,Gujarat,Bharuch,Jambusar,Wheat,Other,6/5/2021,1800,2100,2000
1620322503,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),Other,6/5/2021,5800,6200,6000
1620322503,Gujarat,Bharuch,Jambusar(Kaavi),Bajra(Pearl Millet/Cumbu),Other,6/5/2021,1750,1950,1850
1620322503,Gujarat,Bharuch,Jambusar(Kaavi),Castor Seed,Other,6/5/2021,3600,4100,3900
1620322503,Gujarat,Bharuch,Jambusar(Kaavi),Jowar(Sorghum),Other,6/5/2021,1800,2200,2000
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Bhindi(Ladies Finger),Bhindi,6/5/2021,1200,2000,1500
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Bitter gourd,Bitter Gourd,6/5/2021,2000,3500,3000
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Bottle gourd,Bottle Gourd,6/5/2021,500,1000,700
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Brinjal,Brinjal,6/5/2021,700,1500,1000
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Cabbage,Cabbage,6/5/2021,500,1000,700
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Carrot,Carrot,6/5/2021,1500,2000,1700
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Cauliflower,Cauliflower,6/5/2021,1000,2000,1500
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Coriander(Leaves),Coriander,6/5/2021,700,2500,1500
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Cucumbar(Kheera),Cucumbar,6/5/2021,1000,2500,2000
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Drumstick,Other,6/5/2021,1200,2000,1500
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Garlic,Other,6/5/2021,5000,9000,8000
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Ginger(Green),Green Ginger,6/5/2021,2000,2500,2200
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Green Chilli,Green Chilly,6/5/2021,2500,4000,3500
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Lemon,Other,6/5/2021,7000,8500,8000
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Little gourd (Kundru),Other,6/5/2021,1500,2000,1800
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Mint(Pudina),Mint(Pudina),6/5/2021,2000,4000,3500
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Onion,Onion,6/5/2021,500,1350,1200
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Onion Green,Onion Green,6/5/2021,700,1300,1000
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Pointed gourd (Parval),Other,6/5/2021,3500,3500,3500
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Potato,Potato,6/5/2021,1000,1200,1100
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Pumpkin,Pumpkin,6/5/2021,1200,2000,1500
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Ridge gourd(Tori),Ridgeguard(Tori),6/5/2021,2500,2500,2500
1620322503,Gujarat,Dahod,Dahod(Veg. Market),Tomato,Tomato,6/5/2021,700,1500,1200
1620322503,Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bhindi(Ladies Finger),Other,6/5/2021,1500,2000,1750
1620322503,Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bitter gourd,Other,6/5/2021,3000,3000,3000
1620322503,Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bottle gourd,Other,6/5/2021,600,700,650
1620322503,Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Cucumbar(Kheera),Other,6/5/2021,1000,1500,1250
1620322503,Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Green Chilli,Other,6/5/2021,2500,3000,2750
1620322503,Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Guar,Other,6/5/2021,1000,1500,1250
1620322503,Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Lemon,Other,6/5/2021,2000,5000,4000
1620322503,Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Tomato,Other,6/5/2021,1200,1500,1350
1620322503,Gujarat,Kachchh,Rapar,Castor Seed,Castor seed,6/5/2021,1010,1015,1012
1620322503,Gujarat,Kheda,Kapadvanj,Bhindi(Ladies Finger),Other,6/5/2021,1500,2000,1750
1620322503,Gujarat,Kheda,Kapadvanj,Bottle gourd,Other,6/5/2021,200,300,250
1620322503,Gujarat,Kheda,Kapadvanj,Cabbage,Other,6/5/2021,300,600,450
1620322503,Gujarat,Kheda,Kapadvanj,Cauliflower,Other,6/5/2021,1000,1250,1125
1620322503,Gujarat,Kheda,Kapadvanj,Onion,Other,6/5/2021,800,1300,1050
1620322503,Gujarat,Kheda,Kapadvanj,Potato,Other,6/5/2021,700,1050,875
1620322503,Gujarat,Kheda,Kapadvanj,Tomato,Other,6/5/2021,1000,1200,1100
1620322503,Gujarat,Kheda,Kapadvanj,Wheat,Other,6/5/2021,1700,1850,1725
1620322503,Gujarat,Morbi,Vankaner(Sub yard),Bhindi(Ladies Finger),Other,6/5/2021,3500,4500,4000
1620322503,Gujarat,Morbi,Vankaner(Sub yard),Brinjal,Other,6/5/2021,2000,2500,2250
1620322503,Gujarat,Morbi,Vankaner(Sub yard),Cabbage,Other,6/5/2021,400,500,450
1620322503,Gujarat,Morbi,Vankaner(Sub yard),Cauliflower,Other,6/5/2021,1000,1500,1250
1620322503,Gujarat,Morbi,Vankaner(Sub yard),Guar,Other,6/5/2021,3500,4500,4000
1620322503,Gujarat,Morbi,Vankaner(Sub yard),Lemon,Other,6/5/2021,7000,8000,7500
1620322503,Gujarat,Morbi,Vankaner(Sub yard),Tomato,Other,6/5/2021,1500,2000,1750
1620322503,Gujarat,Rajkot,Gondal(Veg.market Gondal),Bhindi(Ladies Finger),Bhindi,6/5/2021,500,1000,750
1620322503,Gujarat,Rajkot,Gondal(Veg.market Gondal),Brinjal,Brinjal,6/5/2021,500,1000,750
1620322503,Gujarat,Rajkot,Gondal(Veg.market Gondal),Cabbage,Cabbage,6/5/2021,200,500,350
1620322503,Gujarat,Rajkot,Gondal(Veg.market Gondal),Carrot,Carrot,6/5/2021,800,1200,1000
1620322503,Gujarat,Rajkot,Gondal(Veg.market Gondal),Cauliflower,Cauliflower,6/5/2021,1500,2000,1750
1620322503,Gujarat,Rajkot,Gondal(Veg.market Gondal),Cucumbar(Kheera),Cucumbar,6/5/2021,500,1000,750
1620322503,Gujarat,Rajkot,Gondal(Veg.market Gondal),Green Chilli,Green Chilly,6/5/2021,1000,5000,3000
1620322503,Gujarat,Rajkot,Gondal(Veg.market Gondal),Guar,Gwar,6/5/2021,2500,5500,4000
1620322503,Gujarat,Rajkot,Gondal(Veg.market Gondal),Lemon,Other,6/5/2021,2000,5000,3500
1620322503,Gujarat,Rajkot,Rajkot(Ghee Peeth),Bhindi(Ladies Finger),Bhindi,6/5/2021,750,1500,1000
1620322503,Gujarat,Rajkot,Rajkot(Ghee Peeth),Bottle gourd,Bottle Gourd,6/5/2021,350,750,600
1620322503,Gujarat,Rajkot,Rajkot(Ghee Peeth),Brinjal,Brinjal,6/5/2021,600,1050,850
1620322503,Gujarat,Rajkot,Rajkot(Ghee Peeth),Cluster beans,Cluster Beans,6/5/2021,1500,2000,1875
1620322503,Gujarat,Rajkot,Rajkot(Ghee Peeth),Coriander(Leaves),Coriander,6/5/2021,650,1300,1100
1620322503,Gujarat,Rajkot,Rajkot(Ghee Peeth),Ginger(Green),Green Ginger,6/5/2021,2000,3000,2625
1620322503,Gujarat,Rajkot,Rajkot(Ghee Peeth),Green Chilli,Green Chilly,6/5/2021,1000,2000,1750
1620322503,Gujarat,Rajkot,Rajkot(Ghee Peeth),Lemon,Lemon,6/5/2021,6000,8000,7250
1620322503,Gujarat,Rajkot,Rajkot(Ghee Peeth),Potato,Desi,6/5/2021,700,1100,925
1620322503,Gujarat,Rajkot,Rajkot(Ghee Peeth),Tomato,Tomato,6/5/2021,900,1550,1425
1620322503,Gujarat,Surat,Surat,Beetroot,Other,6/5/2021,800,1300,1050
1620322503,Gujarat,Surat,Surat,Bitter gourd,Other,6/5/2021,1400,4500,2950
1620322503,Gujarat,Surat,Surat,Bottle gourd,Other,6/5/2021,300,1600,950
1620322503,Gujarat,Surat,Surat,Brinjal,Other,6/5/2021,400,1400,900
1620322503,Gujarat,Surat,Surat,Cabbage,Other,6/5/2021,400,1500,950
1620322503,Gujarat,Surat,Surat,Carrot,Other,6/5/2021,1100,1600,1350
1620322503,Gujarat,Surat,Surat,Cauliflower,Other,6/5/2021,800,2500,1650
1620322503,Gujarat,Surat,Surat,Cowpea(Veg),Other,6/5/2021,1200,3500,2350
1620322503,Gujarat,Surat,Surat,Cucumbar(Kheera),Other,6/5/2021,800,1300,1050
1620322503,Gujarat,Surat,Surat,Drumstick,Other,6/5/2021,500,1800,1150
1620322503,Gujarat,Surat,Surat,Elephant Yam (Suran),Other,6/5/2021,1300,1600,1450
1620322503,Gujarat,Surat,Surat,French Beans (Frasbean),Other,6/5/2021,3500,6500,5000
1620322503,Gujarat,Surat,Surat,Ginger(Green),Other,6/5/2021,1400,1800,1600
1620322503,Gujarat,Surat,Surat,Green Chilli,Other,6/5/2021,800,2250,1525
1620322503,Gujarat,Surat,Surat,Groundnut pods (raw),Other,6/5/2021,2000,3500,2750
1620322503,Gujarat,Surat,Surat,Indian Beans (Seam),Other,6/5/2021,3500,5500,4500
1620322503,Gujarat,Surat,Surat,Lemon,Other,6/5/2021,2000,5000,3500
1620322503,Gujarat,Surat,Surat,Little gourd (Kundru),Other,6/5/2021,750,3100,1925
1620322503,Gujarat,Surat,Surat,Onion,Other,6/5/2021,700,1750,1225
1620322503,Gujarat,Surat,Surat,Pegeon Pea (Arhar Fali),Other,6/5/2021,3500,7500,5500
1620322503,Gujarat,Surat,Surat,Pointed gourd (Parval),Other,6/5/2021,1500,2600,2050
1620322503,Gujarat,Surat,Surat,Potato,Other,6/5/2021,700,1300,1000
1620322503,Gujarat,Surat,Surat,Pumpkin,Other,6/5/2021,300,600,450
1620322503,Gujarat,Surat,Surat,Ridge gourd(Tori),Other,6/5/2021,600,3100,1850
1620322503,Gujarat,Surat,Surat,Sweet Potato,Other,6/5/2021,1200,1500,1350
1620322503,Gujarat,Surat,Surat,Tomato,Other,6/5/2021,400,1200,800
1620322503,Gujarat,Surendranagar,Vadhvan,Amaranthus,Amaranthus,6/5/2021,750,1000,875
1620322503,Gujarat,Surendranagar,Vadhvan,Amla(Nelli Kai),Amla,6/5/2021,1000,1250,1125
1620322503,Gujarat,Surendranagar,Vadhvan,Bhindi(Ladies Finger),Bhindi,6/5/2021,1000,1250,1125
1620322503,Gujarat,Surendranagar,Vadhvan,Bitter gourd,Bitter Gourd,6/5/2021,2000,2750,2375
1620322503,Gujarat,Surendranagar,Vadhvan,Bottle gourd,Bottle Gourd,6/5/2021,250,550,400
1620322503,Gujarat,Surendranagar,Vadhvan,Brinjal,Brinjal,6/5/2021,750,1000,875
1620322503,Gujarat,Surendranagar,Vadhvan,Cabbage,Cabbage,6/5/2021,250,500,375
1620322503,Gujarat,Surendranagar,Vadhvan,Carrot,Carrot,6/5/2021,1500,1750,1625
1620322503,Gujarat,Surendranagar,Vadhvan,Cauliflower,Cauliflower,6/5/2021,1000,1150,1025
1620322503,Gujarat,Surendranagar,Vadhvan,Coriander(Leaves),Coriander,6/5/2021,1000,1550,1275
1620322503,Gujarat,Surendranagar,Vadhvan,Cucumbar(Kheera),Cucumbar,6/5/2021,1000,1150,1025
1620322503,Gujarat,Surendranagar,Vadhvan,Green Chilli,Green Chilly,6/5/2021,1000,1125,1063
1620322503,Gujarat,Surendranagar,Vadhvan,Guar,Gwar,6/5/2021,2000,2500,2250
1620322503,Gujarat,Surendranagar,Vadhvan,Lemon,Lemon,6/5/2021,4000,4500,4250
1620322503,Gujarat,Surendranagar,Vadhvan,Mango,Badami,6/5/2021,4500,5500,5000
1620322503,Gujarat,Surendranagar,Vadhvan,Mango (Raw-Ripe),Mango - Raw-Ripe,6/5/2021,1000,1250,1125
1620322503,Gujarat,Surendranagar,Vadhvan,Methi(Leaves),Methi,6/5/2021,3000,3750,3375
1620322503,Gujarat,Surendranagar,Vadhvan,Onion,Onion,6/5/2021,1000,1250,1125
1620322503,Gujarat,Surendranagar,Vadhvan,Onion Green,Onion Green,6/5/2021,1500,2000,1750
1620322503,Gujarat,Surendranagar,Vadhvan,Papaya (Raw),Papaya (Raw),6/5/2021,1000,1500,1250
1620322503,Gujarat,Surendranagar,Vadhvan,Potato,Potato,6/5/2021,1250,1700,1475
1620322503,Gujarat,Surendranagar,Vadhvan,Spinach,Spinach,6/5/2021,1000,1150,1025
1620322503,Gujarat,Surendranagar,Vadhvan,Tinda,Tinda,6/5/2021,1500,2250,1875
1620322503,Gujarat,Surendranagar,Vadhvan,Tomato,Tomato,6/5/2021,750,1000,875
1620322503,Gujarat,Surendranagar,Vadhvan,Water Melon,Water Melon,6/5/2021,500,750,625
1620322503,Gujarat,Vadodara(Baroda),Padra,Bhindi(Ladies Finger),Other,6/5/2021,1500,2000,1750
1620322503,Gujarat,Vadodara(Baroda),Padra,Bitter gourd,Other,6/5/2021,2250,2750,2500
1620322503,Gujarat,Vadodara(Baroda),Padra,Bottle gourd,Other,6/5/2021,600,1000,800
1620322503,Gujarat,Vadodara(Baroda),Padra,Brinjal,Other,6/5/2021,900,1400,1150
1620322503,Gujarat,Vadodara(Baroda),Padra,Cabbage,Other,6/5/2021,750,1100,950
1620322503,Gujarat,Vadodara(Baroda),Padra,Carrot,Other,6/5/2021,1500,2000,1750
1620322503,Gujarat,Vadodara(Baroda),Padra,Cauliflower,Other,6/5/2021,1500,2000,1750
1620322503,Gujarat,Vadodara(Baroda),Padra,Coriander(Leaves),Other,6/5/2021,1000,1250,1125
1620322503,Gujarat,Vadodara(Baroda),Padra,Cowpea(Veg),Other,6/5/2021,1900,3000,2500
1620322503,Gujarat,Vadodara(Baroda),Padra,Cucumbar(Kheera),Other,6/5/2021,2000,2750,2400
1620322503,Gujarat,Vadodara(Baroda),Padra,Drumstick,Other,6/5/2021,1000,1250,1125
1620322503,Gujarat,Vadodara(Baroda),Padra,Elephant Yam (Suran),Other,6/5/2021,1700,2000,1850
1620322503,Gujarat,Vadodara(Baroda),Padra,Ginger(Green),Other,6/5/2021,1750,2250,2000
1620322503,Gujarat,Vadodara(Baroda),Padra,Green Chilli,Green Chilly,6/5/2021,1500,1750,1625
1620322503,Gujarat,Vadodara(Baroda),Padra,Indian Beans (Seam),Other,6/5/2021,6000,6500,6250
1620322503,Gujarat,Vadodara(Baroda),Padra,Lemon,Other,6/5/2021,5000,6000,5500
1620322503,Gujarat,Vadodara(Baroda),Padra,Little gourd (Kundru),Other,6/5/2021,500,2000,1250
1620322503,Gujarat,Vadodara(Baroda),Padra,Onion,Other,6/5/2021,1200,1600,1400
1620322503,Gujarat,Vadodara(Baroda),Padra,Pegeon Pea (Arhar Fali),Other,6/5/2021,5000,6000,5500
1620322503,Gujarat,Vadodara(Baroda),Padra,Pointed gourd (Parval),Other,6/5/2021,2750,3000,2900
1620322503,Gujarat,Vadodara(Baroda),Padra,Potato,Other,6/5/2021,1000,1500,1250
1620322503,Gujarat,Vadodara(Baroda),Padra,Pumpkin,Other,6/5/2021,600,800,700
1620322503,Gujarat,Vadodara(Baroda),Padra,Ridge gourd(Tori),Other,6/5/2021,3000,3500,3250
1620322503,Gujarat,Vadodara(Baroda),Padra,Spinach,Other,6/5/2021,600,800,700
1620322503,Gujarat,Vadodara(Baroda),Padra,Tomato,Other,6/5/2021,1250,1600,1450
1620322503,Haryana,Ambala,Naraingarh,Apple,Other,6/5/2021,10000,16000,12000
1620322503,Haryana,Ambala,Naraingarh,Banana,Banana - Ripe,6/5/2021,1200,1400,1250
1620322503,Haryana,Ambala,Naraingarh,Bhindi(Ladies Finger),Bhindi,6/5/2021,1500,2700,2000
1620322503,Haryana,Ambala,Naraingarh,Bitter gourd,Bitter Gourd,6/5/2021,800,1000,1000
1620322503,Haryana,Ambala,Naraingarh,Bottle gourd,Bottle Gourd,6/5/2021,300,500,400
1620322503,Haryana,Ambala,Naraingarh,Brinjal,Brinjal,6/5/2021,500,1000,700
1620322503,Haryana,Ambala,Naraingarh,Cabbage,Other,6/5/2021,400,400,400
1620322503,Haryana,Ambala,Naraingarh,Capsicum,Capsicum,6/5/2021,700,800,750
1620322503,Haryana,Ambala,Naraingarh,Carrot,Carrot,6/5/2021,1000,1300,1200
1620322503,Haryana,Ambala,Naraingarh,Cauliflower,Cauliflower,6/5/2021,400,700,600
1620322503,Haryana,Ambala,Naraingarh,Colacasia,Other,6/5/2021,2000,3000,2700
1620322503,Haryana,Ambala,Naraingarh,Coriander(Leaves),Coriander,6/5/2021,400,700,550
1620322503,Haryana,Ambala,Naraingarh,Cucumbar(Kheera),Cucumbar,6/5/2021,400,1000,800
1620322503,Haryana,Ambala,Naraingarh,French Beans (Frasbean),Other,6/5/2021,2000,2500,2100
1620322503,Haryana,Ambala,Naraingarh,Garlic,Garlic,6/5/2021,3500,5000,4200
1620322503,Haryana,Ambala,Naraingarh,Ginger(Dry),Other,6/5/2021,3000,3000,3000
1620322503,Haryana,Ambala,Naraingarh,Grapes,Green,6/5/2021,4500,8000,5500
1620322503,Haryana,Ambala,Naraingarh,Green Chilli,Green Chilly,6/5/2021,1500,2000,1800
1620322503,Haryana,Ambala,Naraingarh,Guava,Guava,6/5/2021,5000,5000,5000
1620322503,Haryana,Ambala,Naraingarh,Jack Fruit,Jack Fruit,6/5/2021,1800,3000,2400
1620322503,Haryana,Ambala,Naraingarh,Karbuja(Musk Melon),Karbhuja,6/5/2021,1000,1400,1200
1620322503,Haryana,Ambala,Naraingarh,Lemon,Other,6/5/2021,4000,5000,4500
1620322503,Haryana,Ambala,Naraingarh,Long Melon(Kakri),Other,6/5/2021,1000,1500,1100
1620322503,Haryana,Ambala,Naraingarh,Mango,Other,6/5/2021,3500,4200,4000
1620322503,Haryana,Ambala,Naraingarh,Mousambi(Sweet Lime),Mousambi,6/5/2021,4500,6500,5000
1620322503,Haryana,Ambala,Naraingarh,Onion,Onion,6/5/2021,1170,1425,1250
1620322503,Haryana,Ambala,Naraingarh,Peas Wet,Peas Wet,6/5/2021,4000,4000,4000
1620322503,Haryana,Ambala,Naraingarh,Pointed gourd (Parval),Other,6/5/2021,2500,3000,2850
1620322503,Haryana,Ambala,Naraingarh,Pomegranate,Pomogranate,6/5/2021,5000,6500,5500
1620322503,Haryana,Ambala,Naraingarh,Potato,Potato,6/5/2021,500,600,525
1620322503,Haryana,Ambala,Naraingarh,Pumpkin,Pumpkin,6/5/2021,300,400,350
1620322503,Haryana,Ambala,Naraingarh,Ridge gourd(Tori),Ridgeguard(Tori),6/5/2021,2000,2200,2100
1620322503,Haryana,Ambala,Naraingarh,Spinach,Spinach,6/5/2021,600,600,600
1620322503,Haryana,Ambala,Naraingarh,Tinda,Tinda,6/5/2021,1500,2700,2000
1620322503,Haryana,Ambala,Naraingarh,Tomato,Tomato,6/5/2021,300,600,400
1620322503,Haryana,Ambala,Naraingarh,Water Melon,Water Melon,6/5/2021,600,800,700
1620322503,Haryana,Faridabad,Faridabad,Grapes,Other,6/5/2021,3500,4000,3750
1620322503,Haryana,Faridabad,Faridabad,Water Melon,Other,6/5/2021,600,1000,800
1620322503,Haryana,Fatehabad,Jakhal,Bhindi(Ladies Finger),Other,6/5/2021,2500,2500,2500
1620322503,Haryana,Fatehabad,Jakhal,Bitter gourd,Other,6/5/2021,2500,2500,2500
1620322503,Haryana,Fatehabad,Jakhal,Cucumbar(Kheera),Other,6/5/2021,800,1700,1300
1620322503,Haryana,Fatehabad,Jakhal,Green Chilli,Other,6/5/2021,1500,1600,1600
1620322503,Haryana,Fatehabad,Jakhal,Mango,Other,6/5/2021,5000,5000,5000
1620322503,Haryana,Fatehabad,Jakhal,Potato,Other,6/5/2021,900,900,900
1620322503,Haryana,Fatehabad,Jakhal,Tomato,Other,6/5/2021,700,700,700
1620322503,Haryana,Jind,Narwana,Apple,Other,6/5/2021,12000,15000,13500
1620322503,Haryana,Jind,Narwana,Onion,Other,6/5/2021,1200,1600,1400
1620322503,Haryana,Jind,Narwana,Potato,Other,6/5/2021,800,800,800
1620322503,Haryana,Jind,Narwana,Tomato,Other,6/5/2021,500,700,600
1620322503,Haryana,Jind,Safidon,Lemon,Other,6/5/2021,5000,6000,5500
1620322503,Haryana,Jind,Safidon,Mango,Other,6/5/2021,3500,4000,3800
1620322503,Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,6/5/2021,5500,6000,5800
