date,MINUTES,cloud,cloud_level,day,dewp,fog,gust,hail,max,min,month,mxspd,prcp,rh,slp,snow,snowdiff,snowf,sst,sstorm,stp,sun,temp,tstorm,visib,wddir,wet_bulb,wmoid,year
1957-04-09,,,,9,12.222222222222225,0.0,,0.0,27.222222222222232,12.222222222222225,4,2.1092222222204,0.0,,1011.0,0.0,0.0,0.0,,0.0,,,20.277777777777786,0.0,4.02336,,,42099,1957
1957-04-19,,,,19,8.222222222222221,0.0,,0.0,33.888888888888886,25.0,4,,0.0,,1001.6,0.0,,0.0,,0.0,,,28.333333333333336,0.0,5.4717696,,,42099,1957
1957-04-25,,,,25,9.277777777777779,0.0,,0.0,32.77777777777778,25.0,4,3.086666666664,0.0,,,0.0,,0.0,,0.0,,,29.722222222222232,0.0,6.9201792,,,42099,1957
1957-05-08,,,,8,10.722222222222221,0.0,,0.0,36.111111111111114,26.11111111111111,5,2.6236666666644,0.0,,1004.6,0.0,,0.0,,0.0,,,28.88888888888889,0.0,6.9201792,,,42099,1957
1957-05-15,,,,15,14.833333333333336,0.0,,0.0,36.111111111111114,23.88888888888889,5,3.601111111108,0.0,,1004.2,0.0,,0.0,,0.0,,,29.16666666666667,0.0,5.4717696,,,42099,1957
1957-05-25,,,,25,11.222222222222225,0.0,,0.0,40.0,23.88888888888889,5,,0.0,,1002.6,0.0,,0.0,,0.0,,,32.22222222222222,0.0,6.9201792,,,42099,1957
1957-06-10,,,,10,18.166666666666668,0.0,,0.0,40.0,21.11111111111111,6,2.1092222222204,0.0,,996.0,0.0,,0.0,,0.0,,,33.5,0.0,5.4717696,,,42099,1957
1957-07-01,,,,1,18.777777777777786,0.0,,0.0,37.22222222222222,27.222222222222232,7,6.6877777777719984,0.0,,993.5,0.0,,0.0,,0.0,,,32.05555555555556,0.0,4.02336,,,42099,1957
1957-07-02,,,,2,16.222222222222225,0.0,7.202222222215999,0.0,40.0,27.777777777777786,7,7.202222222215999,0.0,,992.2,0.0,0.0,0.0,,0.0,,,33.888888888888886,0.0,5.4717696,,,42099,1957
1957-07-03,,,,3,16.666666666666668,0.0,7.330833333326999,0.0,37.77777777777778,28.88888888888889,7,5.092999999995599,0.0,,994.3,0.0,0.0,0.0,,0.0,,,33.22222222222222,0.0,5.4717696,,,42099,1957
1957-07-04,,,,4,20.888888888888886,0.0,7.459444444437999,0.0,42.22222222222222,27.222222222222232,7,4.115555555552,0.0,,995.1,0.0,0.0,0.0,,0.0,,,35.33333333333333,0.0,6.437376,,,42099,1957
1957-07-05,,,,5,23.88888888888889,0.0,7.5880555555489995,0.0,42.77777777777778,27.222222222222232,7,6.6877777777719984,0.0,,994.5,0.0,0.0,0.0,,0.0,,,35.22222222222223,0.0,7.563916800000001,,,42099,1957
1957-07-06,,,,6,23.44444444444445,0.0,7.716666666659999,0.0,41.111111111111114,30.0,7,7.716666666659999,0.0,,993.4,0.0,0.0,0.0,,0.0,,,35.66666666666667,0.0,5.149900800000001,,,42099,1957
1957-07-07,,,,7,22.66666666666667,0.0,8.1796666666596,0.0,38.888888888888886,28.88888888888889,7,8.1796666666596,1.524,,994.8,0.0,0.0,0.0,,0.0,,,33.5,0.0,6.9201792,,,42099,1957
1957-07-08,,,,8,21.333333333333336,0.0,10.803333333323998,0.0,37.22222222222222,27.777777777777786,7,10.803333333323998,3.048,,997.9,0.0,0.0,0.0,,0.0,,,32.666666666666664,0.0,5.149900800000001,,,42099,1957
1957-07-09,,,,9,24.555555555555557,0.0,9.774444444436,0.0,31.11111111111111,26.11111111111111,7,9.774444444436,0.0,,996.6,0.0,0.0,0.0,,0.0,,,28.333333333333336,1.0,9.656064,,,42099,1957
1957-07-10,,,,10,24.777777777777768,0.0,9.242851851843866,0.0,35.0,23.88888888888889,7,4.115555555552,3.048,,996.2,0.0,0.0,0.0,,0.0,,,28.555555555555557,0.0,6.437376,,,42099,1957
1957-07-11,,,,11,25.222222222222232,0.0,8.711259259251733,0.0,37.22222222222222,27.222222222222232,7,5.092999999995599,0.0,,996.0,0.0,0.0,0.0,,0.0,,,30.33333333333333,0.0,4.02336,,,42099,1957
1957-07-12,,,,12,25.833333333333336,0.0,8.1796666666596,0.0,31.11111111111111,26.11111111111111,7,8.1796666666596,8.889999999999997,,996.4,0.0,0.0,0.0,,0.0,,,28.055555555555557,1.0,5.4717696,,,42099,1957
1957-07-13,,,,13,23.333333333333336,0.0,7.716666666659999,0.0,30.555555555555557,25.555555555555557,7,7.716666666659999,0.0,,998.0,0.0,0.0,0.0,,0.0,,,27.222222222222232,0.0,4.02336,,,42099,1957
1957-07-14,,,,14,24.777777777777768,0.0,,0.0,30.0,25.0,7,4.5785555555516,1.016,,999.3,0.0,0.0,0.0,,0.0,,,27.333333333333336,0.0,5.954572800000001,,,42099,1957
1957-07-15,,,,15,26.11111111111111,0.0,,0.0,32.77777777777778,26.11111111111111,7,4.115555555552,1.016,,1000.0,0.0,0.0,0.0,,0.0,,,29.277777777777786,0.0,5.4717696,,,42099,1957
1957-07-16,,,,16,26.222222222222232,0.0,,0.0,40.0,25.0,7,3.086666666664,0.0,,994.9,0.0,0.0,0.0,,0.0,,,31.555555555555557,0.0,9.656064,,,42099,1957
1957-07-17,,,,17,27.222222222222232,0.0,,0.0,35.0,27.222222222222232,7,5.092999999995599,0.0,,992.2,0.0,0.0,0.0,,0.0,,,30.88888888888889,0.0,5.149900800000001,,,42099,1957
1957-07-18,,,,18,26.38888888888889,0.0,,0.0,32.77777777777778,27.777777777777786,7,4.115555555552,5.2705,,993.5,0.0,0.0,0.0,,0.0,,,30.16666666666667,0.0,3.0577536,,,42099,1957
1957-07-19,,,,19,24.777777777777768,0.0,,0.0,30.0,23.88888888888889,7,6.6877777777719984,10.541,,996.1,0.0,0.0,0.0,,0.0,,,27.0,1.0,8.368588800000001,,,42099,1957
1957-07-20,,,,20,24.16666666666667,0.0,,0.0,35.0,26.11111111111111,7,3.086666666664,15.8115,,995.6,0.0,0.0,0.0,,0.0,,,30.833333333333336,0.0,8.529523199999998,,,42099,1957
1957-07-21,,,,21,25.277777777777786,0.0,,0.0,31.11111111111111,23.88888888888889,7,5.092999999995599,21.082,,998.1,0.0,0.0,0.0,,0.0,,,27.222222222222232,1.0,5.4717696,,,42099,1957
1957-07-22,,,,22,24.44444444444445,0.0,,0.0,27.222222222222232,23.88888888888889,7,5.092999999995599,19.05,,999.2,0.0,0.0,0.0,,0.0,,,26.11111111111111,0.0,3.7014912000000004,,,42099,1957
1957-07-23,,,,23,23.88888888888889,0.0,7.716666666659999,0.0,28.88888888888889,25.0,7,7.716666666659999,23.114,,998.0,0.0,0.0,0.0,,0.0,,,26.777777777777786,0.0,5.149900800000001,,,42099,1957
1957-07-24,,,,24,24.555555555555557,0.0,9.3114444444364,0.0,30.0,23.88888888888889,7,9.3114444444364,20.066,,999.5,0.0,0.0,0.0,,0.0,,,26.222222222222232,0.0,5.149900800000001,,,42099,1957
1957-07-25,,,,25,24.777777777777768,0.0,8.5140555555482,0.0,27.222222222222232,23.88888888888889,7,6.6877777777719984,6.095999999999999,,1003.9,0.0,0.0,0.0,,0.0,,,25.66666666666667,0.0,4.02336,,,42099,1957
1957-07-26,,,,26,25.222222222222232,0.0,7.716666666659999,0.0,32.22222222222222,25.0,7,7.716666666659999,0.0,,1004.5,0.0,0.0,0.0,,0.0,,,28.222222222222207,0.0,5.149900800000001,,,42099,1957
1957-07-27,,,,27,25.66666666666667,0.0,7.5880555555489995,0.0,35.0,26.11111111111111,7,4.115555555552,0.01,,1000.7,0.0,0.0,0.0,,0.0,,,30.222222222222232,0.0,10.7826048,,,42099,1957
1957-07-28,,,,28,25.33333333333333,0.0,7.459444444437999,0.0,33.888888888888886,27.222222222222232,7,3.601111111108,0.0,,997.0,0.0,0.0,0.0,,0.0,,,30.777777777777786,0.0,12.874752,,,42099,1957
1957-07-29,,,,29,25.555555555555557,0.0,7.330833333326999,0.0,33.888888888888886,28.88888888888889,7,5.401666666662,0.0,,996.9,0.0,0.0,0.0,,0.0,,,31.277777777777786,0.0,5.4717696,,,42099,1957
1957-07-30,,,,30,25.44444444444445,0.0,7.202222222215999,0.0,33.888888888888886,25.0,7,7.202222222215999,10.922,,997.5,0.0,0.0,0.0,,0.0,,,29.555555555555557,0.0,5.149900800000001,,,42099,1957
1957-07-31,,,,31,23.666666666666664,0.0,,0.0,32.77777777777778,22.777777777777786,7,6.173333333327999,0.0,,999.0,0.0,0.0,0.0,,0.0,,,28.333333333333336,0.0,6.437376,,,42099,1957
1957-08-01,,,,1,22.777777777777786,0.0,,0.0,28.88888888888889,22.222222222222207,8,6.173333333327999,12.954,,1002.3,0.0,0.0,0.0,,0.0,,,25.722222222222207,0.0,6.9201792,,,42099,1957
1957-08-02,,,,2,23.44444444444445,0.0,,0.0,33.888888888888886,23.88888888888889,8,4.5785555555516,5.08,,1002.9,0.0,0.0,0.0,,0.0,,,28.555555555555557,0.0,8.851392,,,42099,1957
1957-08-03,,,,3,24.11111111111111,0.0,,0.0,36.111111111111114,23.88888888888889,8,3.086666666664,0.0,,1001.8,0.0,0.0,0.0,,0.0,,,30.0,0.0,9.9779328,,,42099,1957
1957-08-04,,,,4,25.16666666666667,0.0,,0.0,33.888888888888886,25.0,8,3.601111111108,0.0,,1000.05,0.0,0.0,0.0,,0.0,,,29.16666666666667,0.0,9.9779328,,,42099,1957
1957-08-05,,,,5,23.44444444444445,0.0,,0.0,37.77777777777778,26.11111111111111,8,2.1092222222204,0.0,,998.3,0.0,0.0,0.0,,0.0,,,31.222222222222232,0.0,8.851392,,,42099,1957
1957-08-06,,,,6,24.44444444444445,0.0,11.780777777767598,0.0,31.11111111111111,25.0,8,11.780777777767598,0.0,,997.2,0.0,0.0,0.0,,0.0,,,27.61111111111111,1.0,6.437376,,,42099,1957
1957-08-07,,,,7,22.222222222222207,0.0,10.8804999999906,0.0,25.0,21.11111111111111,8,6.173333333327999,40.894,,998.1,0.0,0.0,0.0,,0.0,,,24.000000000000004,1.0,5.149900800000001,,,42099,1957
1957-08-08,,,,8,24.11111111111111,0.0,9.980222222213598,0.0,32.77777777777778,23.88888888888889,8,3.601111111108,5.08,,999.6,0.0,0.0,0.0,,0.0,,,28.000000000000004,0.0,6.437376,,,42099,1957
1957-08-09,,,,9,25.222222222222232,0.0,9.079944444436599,0.0,37.77777777777778,26.11111111111111,8,3.086666666664,0.0,,1002.5,0.0,0.0,0.0,,0.0,,,29.88888888888889,0.0,6.437376,,,42099,1957
1957-08-10,,,,10,25.0,0.0,8.1796666666596,0.0,32.22222222222222,27.222222222222232,8,8.1796666666596,0.0,,1005.4,0.0,0.0,0.0,,0.0,,,28.88888888888889,0.0,9.656064,,,42099,1957
1957-08-11,,,,11,26.33333333333334,0.0,8.1796666666596,0.0,32.77777777777778,27.222222222222232,8,6.173333333327999,0.0,,1003.5,0.0,0.0,0.0,,0.0,,,28.555555555555557,0.0,7.563916800000001,,,42099,1957
1957-08-12,,,,12,25.11111111111111,0.0,8.1796666666596,0.0,28.88888888888889,25.0,8,4.5785555555516,7.112,,1002.7,0.0,0.0,0.0,,0.0,,,27.5,0.0,4.02336,,,42099,1957
1957-08-13,,,,13,23.88888888888889,0.0,8.1796666666596,0.0,36.111111111111114,25.0,8,8.1796666666596,0.0,,1001.9,0.0,0.0,0.0,,0.0,,,27.66666666666667,0.0,5.149900800000001,,,42099,1957
1957-08-14,,,,14,23.88888888888889,0.0,7.202222222215999,0.0,27.777777777777786,26.11111111111111,8,7.202222222215999,0.0,,1003.3,0.0,0.0,0.0,,0.0,,,27.055555555555557,0.0,6.9201792,,,42099,1957
1957-08-15,,,,15,25.66666666666667,0.0,7.202222222215999,0.0,32.77777777777778,26.11111111111111,8,6.173333333327999,4.064,,1003.3,0.0,0.0,0.0,,0.0,,,28.88888888888889,0.0,5.149900800000001,,,42099,1957
1957-08-16,,,,16,25.277777777777786,0.0,7.202222222215999,0.0,30.0,27.222222222222232,8,4.115555555552,0.0,,1002.9,0.0,0.0,0.0,,0.0,,,28.055555555555557,0.0,5.4717696,,,42099,1957
1957-08-17,,,,17,25.0,0.0,7.202222222215999,0.0,31.11111111111111,25.0,8,2.6236666666644,0.0,,1000.3,0.0,0.0,0.0,,0.0,,,27.66666666666667,1.0,4.02336,,,42099,1957
1957-08-18,,,,18,25.66666666666667,0.0,7.202222222215999,0.0,28.88888888888889,26.11111111111111,8,7.202222222215999,0.0,,998.8,0.0,0.0,0.0,,0.0,,,27.0,0.0,5.149900800000001,,,42099,1957
1957-08-19,,,,19,25.66666666666667,0.0,,0.0,27.777777777777786,25.0,8,5.092999999995599,0.0,,999.3,0.0,0.0,0.0,,0.0,,,26.66666666666667,0.0,5.149900800000001,,,42099,1957
1957-08-20,,,,20,24.555555555555557,0.0,,0.0,33.888888888888886,25.0,8,0.9774444444436,0.0,,997.8,0.0,0.0,0.0,,0.0,,,27.777777777777786,0.0,9.1732608,,,42099,1957
1957-08-21,,,,21,25.33333333333333,0.0,,0.0,33.888888888888886,27.222222222222232,8,1.4918888888876,0.0,,997.5,0.0,0.0,0.0,,0.0,,,30.88888888888889,0.0,12.07008,,,42099,1957
1957-08-22,,,,22,26.11111111111111,0.0,,0.0,36.111111111111114,27.222222222222232,8,1.4918888888876,0.0,,998.1,0.0,0.0,0.0,,0.0,,,31.0,0.0,8.851392,,,42099,1957
1957-08-23,,,,23,26.11111111111111,0.0,,0.0,36.111111111111114,27.222222222222232,8,5.710333333328397,0.0,,997.5,0.0,0.0,0.0,,0.0,,,31.0,0.0,6.437376,,,42099,1957
1957-08-24,,,,24,24.555555555555557,0.0,10.28888888888,0.0,35.0,27.222222222222232,8,10.28888888888,0.0,,999.1,0.0,0.0,0.0,,0.0,,,30.33333333333333,0.0,5.4717696,,,42099,1957
1957-08-25,,,,25,26.0,0.0,8.1796666666596,0.0,36.111111111111114,27.222222222222232,8,8.1796666666596,0.0,,999.3,0.0,0.0,0.0,,0.0,,,29.11111111111111,0.0,5.149900800000001,,,42099,1957
1957-08-26,,,,26,24.777777777777768,0.0,,0.0,30.0,23.88888888888889,8,6.6877777777719984,23.114,,999.6,0.0,0.0,0.0,,0.0,,,26.0,1.0,4.02336,,,42099,1957
1957-08-27,,,,27,25.66666666666667,0.0,,0.0,32.77777777777778,25.0,8,2.1092222222204,46.99,,999.8,0.0,0.0,0.0,,0.0,,,28.666666666666664,0.0,7.563916800000001,,,42099,1957
1957-08-28,,,,28,26.66666666666667,0.0,,0.0,33.888888888888886,26.11111111111111,8,2.1092222222204,0.0,,999.4,0.0,0.0,0.0,,0.0,,,29.44444444444445,0.0,4.02336,,,42099,1957
1957-08-29,,,,29,24.555555555555557,0.0,,0.0,32.22222222222222,26.11111111111111,8,2.1092222222204,0.0,,1001.8,0.0,0.0,0.0,,0.0,,,28.333333333333336,0.0,7.563916800000001,,,42099,1957
1957-08-30,,,,30,23.333333333333336,0.0,,0.0,31.11111111111111,23.88888888888889,8,3.086666666664,0.0,,1000.6,0.0,0.0,0.0,,0.0,,,27.5,0.0,5.4717696,,,42099,1957
1957-08-31,,,,31,25.0,0.0,,0.0,31.11111111111111,26.11111111111111,8,5.092999999995599,0.0,,1000.0,0.0,0.0,0.0,,0.0,,,28.333333333333336,0.0,4.02336,,,42099,1957
1957-09-01,,,,1,22.88888888888889,0.0,,0.0,30.0,22.222222222222207,9,2.6236666666644,5.08,,1002.6,0.0,0.0,0.0,,0.0,,,24.44444444444445,0.0,4.02336,,,42099,1957
1957-09-02,,,,2,21.333333333333336,0.0,,0.0,25.0,22.777777777777786,9,3.086666666664,5.08,,1002.8,0.0,0.0,0.0,,0.0,,,24.277777777777786,0.0,3.5405568000000005,,,42099,1957
1957-09-03,,,,3,23.222222222222207,0.0,,0.0,27.222222222222232,22.777777777777786,9,2.1092222222204,0.0,,1003.3,0.0,0.0,0.0,,0.0,,,25.0,0.0,4.02336,,,42099,1957
1957-09-04,,,,4,22.222222222222207,0.0,,0.0,28.88888888888889,22.777777777777786,9,6.173333333327999,14.986,,1004.7,0.0,0.0,0.0,,0.0,,,24.11111111111111,0.0,4.02336,,,42099,1957
1957-09-05,,,,5,22.5,0.0,,0.0,27.222222222222232,22.777777777777786,9,2.6236666666644,0.0,,1006.3,0.0,0.0,0.0,,0.0,,,25.0,0.0,5.4717696,,,42099,1957
1957-09-06,,,,6,23.055555555555557,0.0,,0.0,27.777777777777786,21.11111111111111,9,4.115555555552,3.048,,1005.7,0.0,0.0,0.0,,0.0,,,25.16666666666667,0.0,4.02336,,,42099,1957
1957-09-07,,,,7,22.0,0.0,,0.0,33.888888888888886,22.222222222222207,9,2.6236666666644,0.0,,1004.1,0.0,0.0,0.0,,0.0,,,26.88888888888889,0.0,7.242048,,,42099,1957
1957-09-08,,,,8,22.555555555555554,0.0,,0.0,35.0,22.777777777777786,9,2.6236666666644,0.0,,1006.1,0.0,0.0,0.0,,0.0,,,28.000000000000004,0.0,7.563916800000001,,,42099,1957
1957-09-09,,,,9,22.333333333333336,0.0,,0.0,32.22222222222222,21.11111111111111,9,4.115555555552,0.0,,1006.1,0.0,0.0,0.0,,0.0,,,27.88888888888889,0.0,7.563916800000001,,,42099,1957
1957-09-10,,,,10,24.222222222222207,0.0,,0.0,35.0,22.222222222222207,9,2.1092222222204,0.0,,1005.8,0.0,0.0,0.0,,0.0,,,27.555555555555554,0.0,6.437376,,,42099,1957
1957-09-11,,,,11,23.055555555555557,0.0,,0.0,31.11111111111111,23.88888888888889,9,3.601111111108,0.0,,1007.2,0.0,0.0,0.0,,0.0,,,26.277777777777786,0.0,5.954572800000001,,,42099,1957
1957-09-12,,,,12,21.88888888888889,0.0,,0.0,32.77777777777778,22.222222222222207,9,2.1092222222204,0.0,,1007.6,0.0,0.0,0.0,,0.0,,,28.000000000000004,0.0,6.437376,,,42099,1957
1957-09-13,,,,13,22.777777777777786,0.0,,0.0,27.777777777777786,22.222222222222207,9,5.092999999995599,0.0,,1005.3,0.0,0.0,0.0,,0.0,,,24.777777777777768,0.0,3.218688,,,42099,1957
1957-09-14,,,,14,21.444444444444443,0.0,,0.0,22.777777777777786,21.11111111111111,9,5.092999999995599,39.116,,1001.6,0.0,0.0,0.0,,0.0,,,21.555555555555554,0.0,3.0577536,,,42099,1957
1957-09-15,,,,15,20.38888888888889,0.0,,0.0,22.777777777777786,18.88888888888889,9,5.092999999995599,11.938,,1005.0,0.0,0.0,0.0,,0.0,,,21.66666666666667,0.0,3.5405568000000005,,,42099,1957
1957-09-16,,,,16,22.88888888888889,0.0,,0.0,31.11111111111111,21.11111111111111,9,2.1092222222204,9.906,,1007.8,0.0,0.0,0.0,,0.0,,,26.0,0.0,9.656064,,,42099,1957
1957-09-17,,,,17,22.66666666666667,0.0,,0.0,36.111111111111114,22.777777777777786,9,2.6236666666644,0.0,,1005.5,0.0,0.0,0.0,,0.0,,,27.0,0.0,6.9201792,,,42099,1957
1957-09-18,,,,18,22.333333333333336,0.0,,0.0,35.0,23.88888888888889,9,3.086666666664,0.0,,1003.8,0.0,0.0,0.0,,0.0,,,27.66666666666667,0.0,7.563916800000001,,,42099,1957
1957-09-19,,,,19,22.0,0.0,,0.0,32.22222222222222,22.777777777777786,9,2.1092222222204,0.0,,1004.2,0.0,0.0,0.0,,0.0,,,27.44444444444445,0.0,6.437376,,,42099,1957
1957-09-20,,,,20,19.111111111111114,0.0,,0.0,35.0,22.222222222222207,9,5.092999999995599,0.0,,1005.5,0.0,0.0,0.0,,0.0,,,26.88888888888889,0.0,6.437376,,,42099,1957
1957-09-21,,,,21,20.0,0.0,,0.0,32.22222222222222,20.0,9,5.092999999995599,0.0,,1006.2,0.0,0.0,0.0,,0.0,,,25.44444444444445,0.0,5.954572800000001,,,42099,1957
1957-09-22,,,,22,20.777777777777786,0.0,7.202222222215999,0.0,32.22222222222222,21.11111111111111,9,7.202222222215999,0.0,,1003.6,0.0,0.0,0.0,,0.0,,,26.66666666666667,0.0,7.563916800000001,,,42099,1957
1957-09-23,,,,23,20.888888888888886,0.0,,0.0,32.22222222222222,21.11111111111111,9,3.086666666664,0.0,,1002.3,0.0,0.0,0.0,,0.0,,,27.333333333333336,0.0,6.437376,,,42099,1957
1957-09-24,,,,24,20.94444444444445,0.0,,0.0,37.22222222222222,22.222222222222207,9,5.092999999995599,0.0,,1003.2,0.0,0.0,0.0,,0.0,,,27.277777777777768,0.0,5.954572800000001,,,42099,1957
1957-09-25,,,,25,19.555555555555557,0.0,,0.0,36.111111111111114,22.777777777777786,9,2.6236666666644,0.0,,1004.5,0.0,0.0,0.0,,0.0,,,27.222222222222232,0.0,6.437376,,,42099,1957
1957-09-26,,,,26,17.944444444444443,0.0,,0.0,33.888888888888886,20.0,9,5.092999999995599,0.0,,1002.9,0.0,0.0,0.0,,0.0,,,25.94444444444445,0.0,5.954572800000001,,,42099,1957
1957-09-27,,,,27,18.88888888888889,0.0,,0.0,32.22222222222222,20.0,9,5.092999999995599,0.0,,1002.5,0.0,0.0,0.0,,0.0,,,25.277777777777786,0.0,5.4717696,,,42099,1957
1957-09-28,,,,28,18.777777777777786,0.0,,0.0,33.888888888888886,17.22222222222222,9,3.086666666664,0.0,,1004.7,0.0,0.0,0.0,,0.0,,,25.94444444444445,0.0,5.954572800000001,,,42099,1957
1957-09-29,,,,29,14.444444444444445,0.0,,0.0,32.77777777777778,21.11111111111111,9,5.710333333328397,0.0,,1006.4,0.0,0.0,0.0,,0.0,,,27.333333333333336,0.0,6.437376,,,42099,1957
1957-09-30,,,,30,16.444444444444443,0.0,,0.0,35.0,20.0,9,6.173333333327999,0.0,,1007.2,0.0,0.0,0.0,,0.0,,,26.11111111111111,0.0,5.149900800000001,,,42099,1957
1957-10-01,,,,1,16.555555555555557,0.0,,0.0,35.0,18.88888888888889,10,0.9774444444436,0.0,,1006.9,0.0,0.0,0.0,,0.0,,,24.88888888888889,0.0,6.437376,,,42099,1957
1957-10-02,,,,2,19.66666666666667,0.0,,0.0,35.0,18.88888888888889,10,1.4918888888876,0.0,,1007.1,0.0,0.0,0.0,,0.0,,,25.11111111111111,0.0,14.323161600000002,,,42099,1957
1957-10-03,,,,3,19.555555555555557,0.0,,0.0,32.22222222222222,18.88888888888889,10,3.086666666664,0.0,,1008.2,0.0,0.0,0.0,,0.0,,,25.38888888888889,0.0,6.9201792,,,42099,1957
1957-10-04,,,,4,17.444444444444443,0.0,,0.0,35.0,17.777777777777782,10,2.1092222222204,0.0,,1008.2,0.0,0.0,0.0,,0.0,,,24.66666666666667,0.0,6.437376,,,42099,1957
1957-10-05,,,,5,15.777777777777779,0.0,,0.0,35.0,17.777777777777782,10,0.9774444444436,0.0,,1007.7,0.0,0.0,0.0,,0.0,,,25.0,0.0,7.563916800000001,,,42099,1957
1957-10-06,,,,6,16.944444444444443,0.0,,0.0,32.22222222222222,17.22222222222222,10,2.6236666666644,0.0,,1007.6,0.0,0.0,0.0,,0.0,,,24.833333333333336,0.0,5.954572800000001,,,42099,1957
1957-10-07,,,,7,18.11111111111111,0.0,,0.0,32.22222222222222,18.88888888888889,10,2.6236666666644,0.0,,1007.9,0.0,0.0,0.0,,0.0,,,25.11111111111111,0.0,6.437376,,,42099,1957
1957-10-08,,,,8,14.555555555555555,0.0,,0.0,36.111111111111114,18.88888888888889,10,6.173333333327999,0.0,,1005.5,0.0,0.0,0.0,,0.0,,,24.555555555555557,0.0,6.9201792,,,42099,1957
1957-10-09,,,,9,15.111111111111112,,,,36.111111111111114,18.055555555555557,10,4.3984999999962,0.0,,1006.25,,,,,,,,24.72222222222222,,,,,42099,1957
1957-10-10,,,,10,15.66666666666667,0.0,,0.0,36.111111111111114,17.22222222222222,10,2.6236666666644,0.0,,1007.0,0.0,,0.0,,0.0,,,24.88888888888889,0.0,6.437376,,,42099,1957
1957-10-11,,,,11,16.333333333333332,0.0,,0.0,32.22222222222222,17.777777777777782,10,5.092999999995599,0.0,,1010.4,0.0,0.0,0.0,,0.0,,,24.66666666666667,0.0,6.437376,,,42099,1957
1957-10-12,,,,12,17.22222222222222,0.0,,0.0,30.0,17.22222222222222,10,2.6236666666644,0.0,,1011.7,0.0,0.0,0.0,,0.0,,,22.555555555555554,0.0,5.149900800000001,,,42099,1957
1957-10-13,,,,13,17.555555555555557,0.0,,0.0,32.22222222222222,17.22222222222222,10,3.086666666664,0.0,,1010.5,0.0,0.0,0.0,,0.0,,,24.44444444444445,0.0,6.437376,,,42099,1957
